voter,choice,created,proposal_id,proposal_title,proposal_author,proposal_created,proposal_start,proposal_end,proposal_choices_0,proposal_choices_1,proposal_choices_2,proposal_choices_3,proposal_choices_4,proposal_choices_5,proposal_choices_6,proposal_choices_7,proposal_choices_8,proposal_choices_9,proposal_choices_10
0xEa9f2E31Ad16636f4e1AF0012dB569900401248a,4,1687365027,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x8e851e94e1667Cd76Dda1A49f258934E2BCDCF3e,5,1687352407,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0xB0331b22161cA290A15f825A29C008dCB5e1ff68,11,1687334113,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x4796E4aFD565e43B7267F1688ec09B6A246cB5fc,8,1687333323,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x56446712B219fcC34a5604f5E7AF5d50d65B6647,11,1687328643,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x1dE4F046c45Cd4E39cfCDF36b7DF4856B4031955,8,1687307335,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0xB6fcA91D1c166564cC9888F96b3B553f42C96349,8,1687295779,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x00BA3CA0B6Df1486c912893d9f288311A60ED753,8,1687294240,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x3070f20f86fDa706Ac380F5060D256028a46eC29,5,1687288035,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0xE5A3D77D7788A83f3549dD7F08Fc2aCed7E262d2,8,1687284985,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x21210E9f52300880E61D0fD0D08d1b882a6369f9,5,1687272078,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x4188c45B8dfC8998Ceee2398e746deC2797B0961,4,1687272050,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0xF8C84C6A4f1083f7a7Fd94885B303A3974116D82,5,1687272014,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0xD9A0013af48591f8524280D6f8f98189cef45308,5,1687271322,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x461F635488972409981EDbD043834dbaA7239FA6,5,1687269595,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x91B26b4B49525fDFfff2B099190149a52A36c3cA,6,1687269181,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x0810C422E4abD05c752618B403d26cf60bB50B5C,4,1687260174,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x7ccf173012bfE53F16F4D6A2a4aea32abAfcD04C,4,1687250854,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x5d47e5D242a8F66a6286b0a2353868875F5d6068,5,1687250733,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x519A0dF0Bd2b586b6F7126799c30A243E13ABCbe,5,1687244470,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x67017BEbE2A4B8645B28F83D5D472618b35a1230,8,1687241260,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0xEed8e6512ff83092ffe544bD308e94934A113Ea0,8,1687237368,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x5C7a20b1EFa9A2aB5F448b651Aa264F233076C4C,5,1687229746,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x7dd508a1e4Da1243789B799a480f8B45e58b1B5b,10,1687229301,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x1754352eacb753327Fec2d4F48f0fb36B672C5e0,8,1687225016,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x8e2540edfA7410B6f32f54D4cBF715Acfe2F2e5B,6,1687221138,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x1959b5EFb8fdD52C688c1D685Ad8F3D82ea27B01,5,1687216813,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0xb3a7FBC2fa38C18ad4433aE93FE7F215Fd2D057f,10,1687209928,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0xd3C808920D8fCcBeBd181Aae8D4FB2ACd1A433cD,8,1687207594,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x477c8ece9393713D258169Aa50cDaF27E422214d,8,1687204563,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0xF3DD72AC3c9833574491861793e8fFe1f07c8905,8,1687202507,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x8bFD3c3fc34F068C66796880756cC93ffDC6d080,6,1687201425,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0xedf4FA418216A13E7629fED73e7448985CC8Bc82,6,1687200748,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x65B0F840ea292fc284C23Fc839e65b3951d46195,6,1687200411,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x64B7fcC8C17540139BDd84d00c7261035602Cb66,5,1687197109,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x5b0D3243c78fB9d4AC035fB2384FFdf7A9eF6396,6,1687197039,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x2459d93923CC940E3AA1935Ead83eF8011534BB1,6,1687196378,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0xD6ccB9d49A2ecd78efC35D6C733214029a1C74cB,5,1687196083,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x19a61e7238270CA99F931C08D7BcfF1984F38AE4,8,1687194281,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x43079513eBD84AFb15BE79021C420Fe8055Bc635,6,1687190618,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0xe5cD86ff7f825a0ff6f699828D5c9bf163C0e3F9,6,1687190162,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x19dd92C9A9c4Eb6f0426846C4F8a071A7b79209A,6,1687187306,0xc5915e8b65bd754a05360ef028543fd3e8034837af0e3c6968bfd925e69f86fb,oETH - Allocation,0x772e903794Eb0F2AA5dE1791029A1a8fdDFb7cA6,1687183749,1687183629,1687443300,Up to 1000 ETH,Up to 900 ETH,Up to 800 ETH,Up to 700 ETH,Up to 600 ETH,Up to 500 ETH,Up to 400 ETH,Up to 300 ETH,Up to 200 ETH,Up to 100 ETH,Avoid Origin oETH
0x1A1087Bf077f74fb21fD838a8a25Cf9Fe0818450,1,1685949925,0x1eff01fbb345490b1bc89393aab1e1bf16e174b56fd98618614f4caa84ee1e07,[Epoch-0] MerkleTree Notarization,0x0810C422E4abD05c752618B403d26cf60bB50B5C,1685708362,1685708360,1685967560,Valid,Invalid
0x89d2D4934ee4F1f579056418e6aeb136Ee919d65,1,1685948637,0x1eff01fbb345490b1bc89393aab1e1bf16e174b56fd98618614f4caa84ee1e07,[Epoch-0] MerkleTree Notarization,0x0810C422E4abD05c752618B403d26cf60bB50B5C,1685708362,1685708360,1685967560,Valid,Invalid
0x4281579D99d855F2430C95a13720e53a0fCC0549,1,1685948616,0x1eff01fbb345490b1bc89393aab1e1bf16e174b56fd98618614f4caa84ee1e07,[Epoch-0] MerkleTree Notarization,0x0810C422E4abD05c752618B403d26cf60bB50B5C,1685708362,1685708360,1685967560,Valid,Invalid
0xa30C7B2e676bE6b0C26D631c8161b62eBeBC3cD2,1,1685948563,0x1eff01fbb345490b1bc89393aab1e1bf16e174b56fd98618614f4caa84ee1e07,[Epoch-0] MerkleTree Notarization,0x0810C422E4abD05c752618B403d26cf60bB50B5C,1685708362,1685708360,1685967560,Valid,Invalid
