address,auxo,prv,prv_staker,arv_locked,total,share,reward_share
0x358d169cba881c03e5754baf97873d5e32100fcb,520502185552508543,0,0,0,520502185552508543,0.00000167036074928208462002752232436354767937367,8351803746410423
0x2930082c77d566fbc8096b1b9ebeea48cfbdd616,512098873195233540,0,0,0,512098873195233540,0.00000164339340214088177357689589868333528371133,8216967010704408
0xe16d6bc89dea7846b50726ccb924d6d0b0331413,486549586609555509,0,0,0,486549586609555509,0.00000156140234298793103485737092153275318269831,7807011714939655
0x3f4d24e85a7b92e37e49bc2adff40fb320d3fccd,478118867346066584,0,0,0,478118867346066584,0.00000153434704343909248152440563373324700587742,7671735217195462
0xc888d837a353d56c7c0284faa19b41b90717f210,471456057457491100,0,0,0,471456057457491100,0.00000151296520023704833033838115783806896295907,7564826001185241
0x18a75c982c7b2e77627dcbaa4b797875b7a6811c,459474781144160366,0,0,0,459474781144160366,0.00000147451569082942281790488684956069346161545,7372578454147114
0x49a6c52a523f7cc05b61550f3f19e97d0a262c39,415727010906556840,0,0,0,415727010906556840,0.00000133412327692258033511491693470194498412092,6670616384612901
0x703280db7651148c787c30e9a28feac0a4a61288,398541837447849066,0,0,0,398541837447849066,0.00000127897376936660506671320987260892195806375,6394868846833025
0x47bf020becb4e0403e38c95ec96c4e835f44b347,387037022591543660,0,0,0,387037022591543660,0.00000124205328815223499565668487515972503954211,6210266440761174
0xc9bd7c3ea89a185daca330d8b54d5cbb2692b22e,376638354964615521,0,0,0,376638354964615521,0.00000120868258053375796276894226743036561697782,6043412902668789
0x0a1266b6a775c15466a40cec280905153eac9461,373303462160007306,0,0,0,373303462160007306,0.00000119798046592502140025272265088452061861224,5989902329625107
0x036e02b89a4edbaa2a484e20743bc70e262d81fc,356045346610368037,0,0,0,356045346610368037,0.00000114259687749668014503741733576619110199976,5712984387483400
0x9d34151abe8d1594e74f463d350840119ab0689b,308685956917424225,0,0,0,308685956917424225,9.90614296349444064169733898746755064945962E-7,4953071481747220
0x8c7bcc1cab9d95dfafeb4296b80ff90472f8c16b,305394380774312582,0,0,0,305394380774312582,9.80051190669319412879670213198821127654557E-7,4900255953346597
0xf6c3ebe4a0340c8611f56b4ddc310be725a13456,299779725806409826,0,0,0,299779725806409826,9.62033016030549681553096592934994385177025E-7,4810165080152748
0xba28d8cb6b51e344ade9b7d28e051760464dd2d1,296686899988133753,0,0,0,296686899988133753,9.52107726580072560947575966154001468514664E-7,4760538632900362
0xdef0cf8de52b867e1092fb7b94dc9ba68b4c1a4a,237455752814400050,0,0,0,237455752814400050,7.62027096526744187406485068579497517266342E-7,3810135482633720
0x39041f1b366fe33f9a5a79de5120f2aee2577ebc,234194405378130894,0,0,0,234194405378130894,7.51560998787820872951104928164695945466969E-7,3757804993939104
0xc0bf08682e29796f27652a26abd98650e374c97d,211392576408651711,0,0,0,211392576408651711,6.78386896584903367574813160969144262706979E-7,3391934482924516
0x8dd64ea50957ddc5e9f8d592174b4a689b398f6b,208674810698132606,0,0,0,208674810698132606,6.69665224909736334021218474376684671530817E-7,3348326124548681
0xd6965ed57661b2cb59929ed5a42750ac5ca1dd7d,187739129541370428,0,0,0,187739129541370428,6.02479839267945815521790579118690453865893E-7,3012399196339729
0x6ee6c1fe7d2d868d07fa4686af94571852f6cfba,177858132642864644,0,0,0,177858132642864644,5.70770405876187156994652557558503515278208E-7,2853852029380935
0xeadba01a8bdc4d88c00c84ebaaeb6898197f7803,162749582689478396,0,0,0,162749582689478396,5.22285059375834829527309190965056926900111E-7,2611425296879174
0x5ca887615098c6b7409f18502f57538205c768d9,126407959472771596,0,0,0,126407959472771596,4.05659956405423270124817425295225274746772E-7,2028299782027116
0x2c339b8ad2147c2f63cff0f5b6e144810c2b1119,118537109561233306,0,0,0,118537109561233306,3.80401352079356256863844536550867462198534E-7,1902006760396781
0x16bc53008af796f1f62465a98e6ea81672fee4bf,59651032480355935,0,0,0,59651032480355935,1.91428097854328213377067003161587447665920E-7,957140489271641
0xa3ca65e18ace9ecce4ec4ada164a86599a8db711,56549881885496180,0,0,0,56549881885496180,1.81476093088453973779334283607943637256539E-7,907380465442269
0x5f92847e998063bd252c25d2d8c2c2e60e98e955,41973244649296675,0,0,0,41973244649296675,1.34697725251197166867753699087039404424531E-7,673488626255985
0x9f6e73b0a98679458680d381e7f4948cfd72fb34,16114759189540359,0,0,0,16114759189540359,5.17144057825008779872558494248666190412569E-8,258572028912504
0xbffadf2903e6ec32dc0a7b5a2b57de0e728ec0b5,8052827898547913,0,0,0,8052827898547913,2.58425958926184178554550537142952922596289E-8,129212979463092
0xc835bc8ad9857f801b4633e5a1aa53bf5b568ead,2699287052574801,0,0,0,2699287052574801,8.66237120384084506138521033627787773194277E-9,43311856019204
0x00000000a991c429ee2ec6df19d40fe0c80088b8,239619611488408,0,0,0,239619611488408,7.68971206842476631781965909362723929106185E-10,3844856034212
0x3bdd7cea539fec6e77405a6142df3d41629a9ae9,200000000000000,0,0,0,200000000000000,6.41826603478719772250020952364606553504272E-10,3209133017393
0x00000000003b3cc22af3ae1eac0440bcee416b40,118762161865731,0,0,0,118762161865731,3.81123574860360324610379338739408116602463E-10,1905617874301
0xd6ccb9d49a2ecd78efc35d6c733214029a1c74cb,3687081472432,0,0,205783131051410559936,205783134738492032368,0.000660385452112050449361128832954587542996845,3301927260560252246
0x4351017766a157d3954848a86fcef5a90b359063,352051048043,0,0,0,352051048043,1.12977864208281142734263072254334358110263E-12,5648893210
0x74f8d6c1794911304009a7b24cd1cfeaa44c8c94,322013303014,0,0,0,322013303014,1.03338352274219708261169532750816454961231E-12,5166917613
0x95936a7eab22cc9ca9165f31d6577505d73bb397,15109,0,0,0,15109,4.84867907597998851946278328463842020844802E-20,242
0x73e6e89c42fd2ec85f9ba84dfa33169493e3ad6b,12184,0,0,0,12184,3.91000766839236085254712764180518312394802E-20,195
0x048d5708bc22fbfc9e3ce75e6453ee5ec53ee071,11661,0,0,0,11661,3.74217001158267563210374716276183851020666E-20,187
0x7b424633e09d2e6c95a2f2b8a6760326ecd79299,5398,0,0,0,5398,1.73229000278906466530280655043207308790803E-20,86
0x32d8bd3caaee7efbb387647762390ff417750fc3,5331,0,0,0,5331,1.71078881157252755293243084852785876836564E-20,85
0x0251518b2aabebce4082c2ad3d73d6c4c44f3c45,1456,0,0,0,1456,4.67249767332507994198015253321433570951110E-21,23
0x4632105acee0f4e11a1c5672da9c839dfd5857c9,1216,0,0,0,1216,3.90230574915061621528012739037680784530597E-21,19
0x58b22465b7041b5f98f81f4ab2597abb0b1efa39,755,0,0,0,755,2.42289542813216714024382909517638973947863E-21,12
0x30713d4634e5f6002a234f016323479f79a52503,169,0,0,0,169,5.42343479939518207551267704748092537711110E-22,2
0x71e759c4124b9a1df7611537e27d8552f72c4e9b,40,0,0,0,40,1.28365320695743954450004190472921310700854E-22,0
0xfb3cee83a0a97c8d7999ebd59496a4fde4f40033,1,0,0,0,1,3.20913301739359886125010476182303276752136E-24,0
0xe8c060f8052e07423f71d445277c61ac5138a2e5,1,0,0,0,1,3.20913301739359886125010476182303276752136E-24,0
0x8a45f5a1e94ddb71b1a316677c28683d111b49c8,1,0,0,0,1,3.20913301739359886125010476182303276752136E-24,0
0x1111111254eeb25477b68fb85ed929f73a960582,1,0,0,0,1,3.20913301739359886125010476182303276752136E-24,0
0x000000000005af2ddc1a93a03e9b7014064d3b8d,1,0,0,0,1,3.20913301739359886125010476182303276752136E-24,0
0x79939118ef2af99e20310ecc5ccc0e9697d390fc,0,4519901460587378073848,0,0,4519901460587378073848,0.0145049650125365072580973583185227308079355,72524825062682536290
0xdc6b5549763d893b01a41acf0d7d77ccb44f3417,0,2679497194098682441539,0,0,2679497194098682441539,0.00859886291559558642366106953128898506075976,42994314577977932118
0xbe8fe12b9eb1ca2a593e6c070c71c294b6fe9f00,0,2102384728897452707061,0,0,2102384728897452707061,0.00674683224876890572462913173621885498214841,33734161243844528623
0xcfcce00225c99fb2e533ebc3e732ee4ddd21c56b,0,2000000000000000000000,0,0,2000000000000000000000,0.00641826603478719772250020952364606553504272,32091330173935988612
0xdc6ce98a9020905973c9c026c6f3e34df9998d8a,0,1013461966243072917873,1501877518018906080193,0,2515339484261978998066,0.00807205898889890343711712048698211113851220,40360294944494517185
0x9fed225115a1374c7f0faef307d471c80fff1893,0,500000000000000000000,1753333994090733266675,0,2253333994090733266675,0.00723124851965196471391727121479289522645795,36156242598259823569
0x7e3b9e461d1ccd4d0ec4cf09fc1de9d6d4e335ac,0,196349142023421978192,0,0,196349142023421978192,0.000630110514604268456247255146602662827329839,3150552573021342281
0xa742a54e0b9cd1cac03c8f569ba4c606694261f9,0,120386834870727708494,0,0,120386834870727708494,0.000386337366643163337259469575364350554639761,1931686833215816686
0x22be1f5e8544e71a390ced1b6a82b477b1127ce5,0,109073428800491213993,0,0,109073428800491213993,0.000350031141683986238011866428880520439700031,1750155708419931190
0x2024f13b2fdb7957feb422af38edd5218e79ce05,0,50000000000000000000,5488276883229928680820,0,5538276883229928680820,0.0177730672054408772067017959846122141172878,88865336027204386033
0x3e541de9da4dcc73c7cfd225d4da6f232d758393,0,35389785624600151889,0,0,35389785624600151889,0.000113570529526385694171932766381546208342364,567852647631928470
0xc07ef9fda2d42a7757172f6a7cda2a63599591ed,0,35000000000000000000,0,0,35000000000000000000,0.000112319655608775960143753666663806146863248,561598278043879800
0x6d98f705bdf4ee437b15d0de31a5a1a5e55ea14d,0,16237463632999537733,0,0,16237463632999537733,0.0000521081806633866344802462375007768278422175,260540903316933172
0x7ab1daa0c03886af6f2c2b62afc434b8119843b9,0,10000000000000000000,0,0,10000000000000000000,0.0000320913301739359886125010476182303276752136,160456650869679943
0xec5c16f3eaf86a801a3e89201dd39bddd1786cbf,0,4645051218822889222,0,0,4645051218822889222,0.0000149065872338089125478307431612478629121041,74532936169044562
0xe5d45fa1b783aa011914486d01f07f724395cc22,0,4000000000000000000,0,0,4000000000000000000,0.0000128365320695743954450004190472921310700854,64182660347871977
0x355406f69200eca09000cd31033c41e77ad8c49e,0,4000000000000000000,0,0,4000000000000000000,0.0000128365320695743954450004190472921310700854,64182660347871977
0xad30f7eebd9bd5150a256f47da41d4403033cdf0,0,3637605792948960000,0,0,3637605792948960000,0.0000116735608544147308295938150175861438889211,58367804272073654
0xfc11d5abe8d1f20317dbc4e23129ede5ef739e8f,0,3000000000000000000,0,0,3000000000000000000,0.00000962739905218079658375031428546909830256408,48136995260903982
0xa745ff5161b572c3177f6c28694ad061a68efb93,0,1000000000000000000,2000000000000000000,0,3000000000000000000,0.00000962739905218079658375031428546909830256408,48136995260903982
0x6e09647dd1fb26d8161c06519d5a5e5a323f8e04,0,65954626947479466,0,0,65954626947479466,2.11657170987033945330832312902314556543760E-7,1058285854935169
0xf3dd72ac3c9833574491861793e8ffe1f07c8905,0,341563219888733,0,685899764031157246316,685900105594377135049,0.00220114467549667157412888726373680429764483,11005723377483357870
0x6458a23b020f489651f2777bd849dded34dfccd2,0,9788381,0,0,9788381,3.14122166539281726150821616986380993039835E-17,157061
0x4cc408d5428dd610630ad0e198d8e6d8acfed4e6,0,10,0,0,10,3.20913301739359886125010476182303276752136E-23,0
0x00ba3ca0b6df1486c912893d9f288311a60ed753,0,0,813482854794668535176,2071428961527421773030,2884911816322090308206,0.00925806576202815752023092677465270980516292,46290328810140787601
0x0252d89c8781b88858d5a2dbb8b9cf613f84917d,0,0,344963303224505163362,0,344963303224505163362,0.00110703312616691924655421274753255362605409,5535165630834596232
0x037dfd569defbc08ae28001159b4c49f6d006cff,0,0,48154587882136825589,0,48154587882136825589,0.000154534477911546982463607520543934184795721,772672389557734912
0x03c65618d9ca830d9099b66ba6bd52a3b0344f82,0,0,158427694177552621388,0,158427694177552621388,0.000508415544254719737569895731860330112596148,2542077721273598687
0x079f4c9456109e34bdd8153086d0b0372d196508,0,0,1000000000000000000000,0,1000000000000000000000,0.00320913301739359886125010476182303276752136,16045665086967994306
0x0eb21ed8543789c79bed81d85b13ea31e7ac805b,0,0,39480822236713040590,0,39480822236713040590,0.000126699210193683214785418226832161378821846,633496050968416073
0x0fa36923d4dd8139673905dcddbc747ad95ef353,0,0,1244608189632602812657,0,1244608189632602812657,0.00399411323506845915188659110652724971073758,19970566175342295759
0x124c5e21a073fb4694308fbdf72af362451eae12,0,0,24413663288110601521,0,24413663288110601521,0.0000783466929334057049579153398995910885773242,391733464667028524
0x15579f74c1b93b573c0a4d865011ec68f909fd02,0,0,46365762508513761012,0,46365762508513761012,0.000148793899342701765386800350330084543830738,743969496713508826
0x18f23c3b96918518235136920f39cb833b113f00,0,0,2230950032161280998,0,2230950032161280998,0.00000715941540836407811186107576154652775463020,35797077041820390
0x1959b5efb8fdd52c688c1d685ad8f3d82ea27b01,0,0,944310776391477617,44070543168479420000,45014853944870897617,0.000144458654067635690597182291907479357083172,722293270338178452
0x198ca1beacf70b82c4e6de21e8cb7b6da6d8477a,0,0,29508171598273728352,902086034387642503060,931594205985916231412,0.00298960972524197723384371388773300052771477,14948048626209886169
0x19dd92c9a9c4eb6f0426846c4f8a071a7b79209a,0,0,56371534620361242902,514402698348854295893,570774232969215538795,0.00183169043649901561826406413223970318177334,9158452182495078091
0x1a6db538813dbfa63e1f19f8804447187b7d401d,0,0,2031824910296686966548,0,2031824910296686966548,0.00652039640519588538101513356267869571372862,32601982025979426905
0x1ca4c34b18ecf1df4ba7e2ae0ec1fc5960c349d9,0,0,1104759060158122920199,0,1104759060158122920199,0.00354531877621815341198904027328400515523023,17726593881090767059
0x1e57d972ae6bc70c101996f0d398bb683ee052bf,0,0,40845372166374274983,0,40845372166374274983,0.000131078232426841194999404052921253764338702,655391162134205974
0x2067bed542762d26e2755ce7d8776728f3429f48,0,0,50000000000000000000,50000000000000000000,100000000000000000000,0.000320913301739359886125010476182303276752136,1604566508696799430
0x20a1a940fa696513bf938fac130f5272f38c0dc8,0,0,34075447748285270452,0,34075447748285270452,0.000109352644451492623972600242580082240963019,546763222257463119
0x2346b18e56010272035e8ea7cf4c757fc4e3f46a,0,0,196517451852814365415,0,196517451852814365415,0.000630650643234923449690219431416499238619153,3153253216174617248
0x2459d93923cc940e3aa1935ead83ef8011534bb1,0,0,4812034282615698868,350830981548176653787,355643015830792352655,0.00114130574450803011021882096063590371932527,5706528722540150551
0x27e5e6074e259d98d6468454c32673e0e6f354ce,0,0,39181310388442414364,0,39181310388442414364,0.000125738036832297366289885290348376148934884,628690184161486831
0x2b285e1b49ba0cb6f71d8b0d9cafdfbf9868fda9,0,0,866503962147147241546,0,866503962147147241546,0.00278072647462878339797556376002532394081886,13903632373143916989
0x2d81713c58452c92c19b2917e1c770eecf53fe41,0,0,1052936946549092003887,0,1052936946549092003887,0.00337901472040429014417434907462446281224996,16895073602021450720
0x3170606add67ee893d23e4aee79c1a4997ce635a,0,0,19274249507796670712,0,19274249507796670712,0.0000618536304809526175622752598983004519113196,309268152404763087
0x3211b0ad2947310c521a1617c09afd10d262a4b4,0,0,3096923566728885615279,0,3096923566728885615279,0.00993843967033401510485130077175696365975169,49692198351670075524
0x329c54289ff5d6b7b7dae13592c6b1eda1543ed4,0,0,250604541227549467275,0,250604541227549467275,0.000804223307562104367484231919911083429023422,4021116537810521837
0x40aed6e410a780154a4dcf62c37dd8ba54f08ffe,0,0,441160335944751813044,0,441160335944751813044,0.00141574220004475513696667964703703461650295,7078711000223775684
0x4188c45b8dfc8998ceee2398e746dec2797b0961,0,0,4210999963908927686116,1000000000000000000000,5210999963908927686116,0.0167227920378169918703491590417918978204280,83613960189084959351
0x420ae7560821a43826a2ead522ac3fa819ce9299,0,0,418765521111695525104,0,418765521111695525104,0.00134387426034557828670276882214507011593799,6719371301727891433
0x4281579d99d855f2430c95a13720e53a0fcc0549,0,0,4750000000000000000000,16733352132446270107425,21483352132446270107425,0.0689429346525265053154035660774516451346871,344714673262632526577
0x4282ec9835edad61b9a58fa02b78369d0978c430,0,0,207763188387520252807,0,207763188387520252807,0.000666739707653357588398149589585521892965597,3333698538266787941
0x42b23bb838525d458f2b8109219ef45d229067b7,0,0,333990173983488611805,0,333990173983488611805,0.00107181889481544586913554694901329284852528,5359094474077229345
0x43079513ebd84afb15be79021c420fe8055bc635,0,0,1024638213775562135074,48642249598486849766,1073280463374048984840,0.00344429977193716178641138691433271103229305,17221498859685808932
0x4d04eb67a2d1e01c71fad0366e0c200207a75487,0,0,1801951004715471299231,362419595104556033130,2164370599820027332361,0.00694575315375843777353448661950792054450636,34728765768792188867
0x50806f1e52f4c482cc96d03145abf731074fa33f,0,0,3990277466436440498433,0,3990277466436440498433,0.0128053311661028592023386131667894016637436,64026655830514296011
0x50be72f4dac794d00f84786dc414f0107f6f972b,0,0,203254427912360577609,0,203254427912360577609,0.000652270495545003423384579447803702228873402,3261352477725017116
0x513aedace44cc9a0724ca276a8ceeee950903576,0,0,103400709670227821465,0,103400709670227821465,0.000331826631424657685353967175908540241711615,1659133157123288426
0x52876dafdc67238390477bb2403bdc8021944ddc,0,0,1705842261266394220545,12000000000000000000,1717842261266394220545,0.00551278431930406668353069694665206635356142,27563921596520333417
0x542256ef33279c5545aa71f4b3b6298990f30ffc,0,0,46274500000000000000,0,46274500000000000000,0.000148501025813380090504917972800979929800667,742505129066900452
0x56fcfeb7d7afa46c9aa58f08a04fbb11eb27808c,0,0,286386653707397656251,0,286386653707397656251,0.000919052866153276736599960349856247185041597,4595264330766383682
0x59ab3cb9ca8b7910ba2d137a138b69bbf85bdf28,0,0,340801621768658161447,0,340801621768658161447,0.00109367773679908597192641696188424686056643,5468388683995429859
0x5c2cf283c3bacb15b3137d5e8af30643b33189b0,0,0,176717823655278788892,0,176717823655278788892,0.000567111002654094721926404604304538859369559,2835555013270473609
0x5d47e5d242a8f66a6286b0a2353868875f5d6068,0,0,3467353610723588508,109487970824782553609,112955324435506142117,0.000362488661136388734843910326999340985601632,1812443305681943674
0x5e03b07ae157ee1ca5bf2f3cbe5bc8dc38f3e965,0,0,70712982212835690000,0,70712982212835690000,0.000226927365977577283249547770738286712830039,1134636829887886416
0x66991c98912a882e29e9603b6e1b4c129b34a264,0,0,214628479304886712790,0,214628479304886712790,0.000688771339410290684505230274015166540935620,3443856697051453422
0x66d0e180af64fb368679f91765affc99174396ac,0,0,98201111270437710495,0,98201111270437710495,0.000315140428522704318360931024782329708526320,1575702142613521591
0x679a51d6f75ea1bdcd8cb2d3f3e6de4663718cad,0,0,65422078323836301,2000000000000000000,2065422078323836301,0.00000662821418640273086967133677118726956888731,33141070932013654
0x67e326ed4972650fbc9541b81a57ded004f3e4ee,0,0,312099149915369022924,0,312099149915369022924,0.00100156768669388535720825325908032365636512,5007838433469426786
0x68fe88060ac8772d9ec7f40deb535c4873260f8a,0,0,2000000000000000000000,0,2000000000000000000000,0.00641826603478719772250020952364606553504272,32091330173935988612
0x71f9ccd68bf1f5f9b571f509e0765a04ca4ffad2,0,0,127069039927433590803,4012435101306158856360,4139504141233592447163,0.0132842194152702567478422461002212449150377,66421097076351283739
0x72b223de2f773c814465c4a8f2ef9faae702cfb3,0,0,3709266477221969006850,0,3709266477221969006850,0.0119035295223642622391407888205472215544798,59517647611821311195
0x73cbc02516f5f4945ce2f2facf002b2c6aa359e7,0,0,291153351892587905053,0,291153351892587905053,0.000934349834683320911434517068401310289279048,4671749173416604557
0x74c4623d7609f3eb2665ad32ff96b44856b6051b,0,0,91297999165881600000,0,91297999165881600000,0.000292987423545203890978891212157159861844956,1464937117726019454
0x76e0266c3c4d2766722a13db031714cb208c922d,0,0,14286405195931130338,0,14286405195931130338,0.0000458469746141260572422822424503150381499841,229234873070630286
0x775797e5cba871ddf85496d96b201ffdecf83ea7,0,0,51255159540136976015,0,51255159540136976015,0.000164484624792030078860463944267475823014562,822423123960150394
0x7917d37a540c6d26ffeebd2da51875ecb2568ea8,0,0,107439786196512857852,0,107439786196512857852,0.000344788565264938439897783084643398518493721,1723942826324692199
0x8061199a31983a077e691c08b2263a4cf5c24093,0,0,258046914457658421422,0,258046914457658421422,0.000828106873222613260373077839652358370607821,4140534366113066301
0x80fdc30d21a672eef723b809ed4ba7c91728d421,0,0,819433250301409689003,0,819433250301409689003,0.00262967029909240702881233603023345268960877,13148351495462035144
0x81afcf6dd79897cba488471ecec2f41bf3f7ca9b,0,0,14132959749199548630,0,14132959749199548630,0.0000453545477646510276934086252444101724570657,226772738823255138
0x8243a0cedd065228d3febff9733c9921832f398b,0,0,90345921997744398007,0,90345921997744398007,0.000289932081269828199187955682046614029445702,1449660406349140995
0x827e0f89ac23fefb2ed69fb5bfabef9429888245,0,0,1140006601874663274101,0,1140006601874663274101,0.00365843282612266130899030910180023199761903,18292164130613306544
0x8410373df6e9b20765c9599c26d585b2cd0ef628,0,0,3619410380251958511557,0,3619410380251958511557,0.0116151693547636806424157243117298190819462,58075846773818403212
0x8413d8e665078d31beb3dc13f9d1f004a3cbd25c,0,0,1096685047320221451048,0,1096685047320221451048,0.00351940819503718401608504246977116546240469,17597040975185920080
0x887c3599c4826f7b3cde82003b894430f27d5b92,0,0,262311914811497068824,0,262311914811497068824,0.000841793826677312245723959496979238145115561,4208969133386561228
0x91b26b4b49525fdffff2b099190149a52a36c3ca,0,0,303764468285200163868,0,303764468285200163868,0.000974820584685046567127907577402228332176789,4874102923425232835
0x91be5daa3e9cacea49e4695b9cc2f7de899b4707,0,0,113046697236028693632,0,113046697236028693632,0.000362781888607437373994015107007970606247291,1813909443037186869
